window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-a3afac2b88e914c9a766,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-23a9dffe6f9b7b523adf,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-1a5b88ad287551c49d3b,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-5ff1104c2d9836b2a716,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-7743e9ef6f07f0097f12,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-8f186ca87b313d6e1e73,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-a04628c5fb57bb17a157,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-686a8465e68783e11ea5,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-8a4f533e2f54ce9d3b3d,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-5945b88ef9480f2adb32,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-81b730060fb0f9f3e062,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-a757e773381cfe600bc9,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-3bd82ba106cb26f6464e,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-48c1ad389c8d5489ec76,source,RAWFILE-066,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_domain/cwru_12khz_fe/B014_1.mat,source_12khz_fe,X287_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,B,known_source,1.0,0.014,,FE,FE,1775.0,SKF6203_FE
WIN-ad2f3523d4f033a46aeb,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-900d674f1e8f1a8d9ff9,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-8138d88731735b2e8334,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-28b607de24710b94389b,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-af27ccea3ef66e070230,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-a5f4b9487c91c5df82b1,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-dc43e05f3f0d9055c984,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-f71b9d992459d01d5b57,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-c99d320ce097697af301,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-268397442b83a1f7b44e,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-a6b3061c0a348b45bdc6,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-557bc71ff309dd260278,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-7f27102c94739b8c7b77,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-c1f19708361dfef88843,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-5227e0521be27aae84c5,source,RAWFILE-067,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_domain/cwru_12khz_fe/B014_2.mat,source_12khz_fe,X288_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,B,known_source,2.0,0.014,,FE,FE,1755.0,SKF6203_FE
WIN-25c24932c6ba90148763,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-fbf0bf5d0844273a42a6,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-e28340f0d7d9453a9caa,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-f77c4cc3d3a83b436b63,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-42ef98b4686408af7196,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-a65048188e9c2363e19a,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-ddf60ff253e37de91ced,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-643b84d5e705c0c4f20e,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-da858fbc7f7d6cd0a253,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-c5ffba9fa48ee2d2f8e6,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-7c366f0765f7f25a5d45,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-dbfe99d6cb64529c7d03,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-f794c617abb0155a5f49,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-71a23180ca05c3f356d7,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-e1f8581ec72156e4c40d,source,RAWFILE-068,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_domain/cwru_12khz_fe/B014_3.mat,source_12khz_fe,X289_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,B,known_source,3.0,0.014,,FE,FE,1732.0,SKF6203_FE
WIN-4307f92375069babe348,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-8ec9e349dc6a2dad86f5,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-3b1db9162d81b3487c0c,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-bbb6db2261581421a8dc,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-a15c4cd52a490317cae7,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-478f6d8d3e8f9056d252,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-4981f1e708cd35d5472e,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-242b37df1ed074df80b3,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-8c9b7a85d4ce7c3bc6b1,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-d7bd0c8a027e6db2f970,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-743bc7cb57880bbee02d,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-b91f84ec83a97fa03b8e,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-01542cc9fee777f6ce43,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-8bd08058b2baee587475,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-66227cd413cf12b07cf2,source,RAWFILE-069,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_domain/cwru_12khz_fe/B021_0.mat,source_12khz_fe,X290_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,B,known_source,0.0,0.021,,FE,FE,1796.0,SKF6203_FE
WIN-ce9aed289046dbf88e3d,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-b8a176c8599396fcb933,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-6a6cd868718760f9beb2,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-c73ce4e610533d0e394f,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-7ab4e13fbabfbd4e5db3,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-842bb62f1c993b737727,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-7571657e1d092958db86,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-6e194b460a6f9dfb63db,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-78752056609514e16c69,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-cebfacbec3451fecab55,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-2faee3c8f5a2fb07bfb9,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-524b6d879559ed5b2440,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-ca1dc236c64a0d336eb0,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-daf99a564745c1239bc0,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-44962460fdc546b555e0,source,RAWFILE-070,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_domain/cwru_12khz_fe/B021_1.mat,source_12khz_fe,X291_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,B,known_source,1.0,0.021,,FE,FE,1775.0,SKF6203_FE
WIN-9256778c4e9f54cc41aa,source,RAWFILE-071,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_12khz_fe,X292_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,B,known_source,2.0,0.021,,FE,FE,1756.0,SKF6203_FE
WIN-651c3edbaed6a47e5dea,source,RAWFILE-071,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_12khz_fe,X292_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,B,known_source,2.0,0.021,,FE,FE,1756.0,SKF6203_FE
WIN-200a713d371478eda482,source,RAWFILE-071,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_12khz_fe,X292_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,B,known_source,2.0,0.021,,FE,FE,1756.0,SKF6203_FE
