domain,subgroup,file_id,independent_object_id,relative_path,file_name,size_bytes,file_sha256,mat_read_status,mat_variables_json,variable_count,sensor_channels,de_present,fe_present,ba_present,de_shape,fe_shape,ba_shape,primary_signal_var,primary_signal_shape,primary_signal_points,primary_signal_sha256,sampling_rate_hz,sampling_rate_basis,duration_seconds,duration_basis,rpm,rpm_source,class_label,label_source,fault_bearing_location,fault_bearing_location_source,fault_size_in,load_hp,outer_race_position_clock,target_truth_status,finite_count,nonfinite_count,is_constant,signal_min,signal_max,signal_mean,signal_std,missing_flags,quality_flags
source,source_12khz_fe,RAWFILE-097,source_domain/cwru_12khz_fe/OR014@3_0.mat,source_domain/cwru_12khz_fe/OR014@3_0.mat,OR014@3_0.mat,2024250,fea058fc19ab2379b1715c2511bcd32313b1287ca51d6786bb7907ff2baba505,OK,"[{""dtype"":""double"",""name"":""X310_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X310_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X310_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X310RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X310_FE_time,96000,96000,a04b4af1694908709c20b8de623fe27526cafe3c743e84b153d9635d4bc21f1d,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1796.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,3,known,96000,0,False,-2.9354635094053934,3.1412079191660363,1.787699882796365e-05,0.42004584141106627,,
source,source_12khz_fe,RAWFILE-098,source_domain/cwru_12khz_fe/OR014@3_1.mat,source_domain/cwru_12khz_fe/OR014@3_1.mat,OR014@3_1.mat,2908440,af7f88db380cc666a06d14c465f7e2bb9b6c5db53daf2fbcfc966654f01577ce,OK,"[{""dtype"":""double"",""name"":""X309_DE_time"",""semantic"":""DE"",""shape"":[121168,1]},{""dtype"":""double"",""name"":""X309_FE_time"",""semantic"":""FE"",""shape"":[121168,1]},{""dtype"":""double"",""name"":""X309_BA_time"",""semantic"":""BA"",""shape"":[121168,1]},{""dtype"":""double"",""name"":""X309RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,121168x1,121168x1,121168x1,X309_FE_time,121168,121168,505a886442a69ec474b8099da91f08102efecde576e26cb126abe5e7d8dff491,12000,目录12khz_fe + 题面FE轴承12kHz,10.097333333333333,主分析信号点数/采样率,1774.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,1.0,3,known,121168,0,False,-1.9479168831168834,2.079214285714286,0.0061647567678920845,0.28774993616363637,,
source,source_12khz_fe,RAWFILE-099,source_domain/cwru_12khz_fe/OR014@3_2.mat,source_domain/cwru_12khz_fe/OR014@3_2.mat,OR014@3_2.mat,2040267,3a891f0dc2e96ac692c71b19cdaa08a75739f33c21b608b171093dbbb0ff93b9,OK,"[{""dtype"":""double"",""name"":""X311_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X311_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X311_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X311RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X311_FE_time,96000,96000,355ea26b33023cc2ec6ce2448b78a10fa2f103f594b0736a1ff71f66ff715eac,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1752.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,2.0,3,known,96000,0,False,-2.7312622225564227,2.723067647573448,-7.044002124945721e-05,0.42511717833430046,,
source,source_12khz_fe,RAWFILE-100,source_domain/cwru_12khz_fe/OR014@3_3.mat,source_domain/cwru_12khz_fe/OR014@3_3.mat,OR014@3_3.mat,2085156,01ecb7152d8cddce52a4d7bbd7d28e95bc29604c040ca23081a71ace7c4d8c4b,OK,"[{""dtype"":""double"",""name"":""X312_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X312_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X312_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X312RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X312_FE_time,96000,96000,ac81c1fd846fffb85fa80516fcc54c42e739a0be4c16deab9173d457dc5cf1eb,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1728.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,3.0,3,known,96000,0,False,-4.0430950065201285,4.381076422051301,2.956250434747595e-06,0.7345413204258425,,
source,source_12khz_fe,RAWFILE-101,source_domain/cwru_12khz_fe/OR014@6_0.mat,source_domain/cwru_12khz_fe/OR014@6_0.mat,OR014@6_0.mat,2104411,5e099baef872e7fdcb79d076ae0f80ff040aa75a2c0f4ccf5f0e4da429f8d8a4,OK,"[{""dtype"":""double"",""name"":""X313_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X313_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X313_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X313RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X313_FE_time,96000,96000,f7aececb4b9024a7050a455cc549c5a2bfb74adf9fdc0f9313a8c09c3019192a,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1797.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,6,known,96000,0,False,-4.573498236151867,4.959993971640342,-0.008100260191368527,0.9181212485978462,,
source,source_12khz_fe,RAWFILE-102,source_domain/cwru_12khz_fe/OR021@3_1.mat,source_domain/cwru_12khz_fe/OR021@3_1.mat,OR021@3_1.mat,2091144,514c7c1517787eefcf35dc1385cc03880a7a04a75f75c94194dce618530d72ea,OK,"[{""dtype"":""double"",""name"":""X316_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X316_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X316_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X316RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X316_FE_time,96000,96000,0abb92d009adc1e39c7fd7ae3bf2c6b52deeaffb84d4162dd8ba45b5e5de2898,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1773.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,3,known,96000,0,False,-0.8166676555339005,0.8273546821284373,-1.4817203272721176e-05,0.16472344302667966,,
source,source_12khz_fe,RAWFILE-103,source_domain/cwru_12khz_fe/OR021@3_2.mat,source_domain/cwru_12khz_fe/OR021@3_2.mat,OR021@3_2.mat,2077213,cbf695803bf2a7553e5bfe21b4368ed66f9546b0240181bcaac939140d559f1a,OK,"[{""dtype"":""double"",""name"":""X317_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X317_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X317_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X317RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X317_FE_time,96000,96000,ad6cbc95f21b3f5105b6dbce5b82c7c0d62e237a876637accc2bf0a8108f0f00,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1751.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,3,known,96000,0,False,-0.6467826898450383,0.6847274400250918,6.147655918267647e-05,0.12982520310336115,,
source,source_12khz_fe,RAWFILE-104,source_domain/cwru_12khz_fe/OR021@3_3.mat,source_domain/cwru_12khz_fe/OR021@3_3.mat,OR021@3_3.mat,2094379,e7a8e3d13d6194e03de7ba8accfb7fad6c70028ffc39f31ee1d35b0fe1d67138,OK,"[{""dtype"":""double"",""name"":""X318_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X318_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X318_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X318RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X318_FE_time,96000,96000,81d472d146111a79965376e121d72be0ce53e7257a4932c5b7965734e9f82359,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1728.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,3,known,96000,0,False,-0.8412303992828789,0.7561264838340044,3.992630965368185e-05,0.14803357819510785,,
source,source_12khz_fe,RAWFILE-105,source_domain/cwru_12khz_fe/OR021@6_0.mat,source_domain/cwru_12khz_fe/OR021@6_0.mat,OR021@6_0.mat,2035399,ea612a96dcd06d36bcf57555567137028142dbb2071b140a4bb3d2000c2c02eb,OK,"[{""dtype"":""double"",""name"":""X315_DE_time"",""semantic"":""DE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X315_FE_time"",""semantic"":""FE"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X315_BA_time"",""semantic"":""BA"",""shape"":[96000,1]},{""dtype"":""double"",""name"":""X315RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",4,BA;DE;FE,True,True,True,96000x1,96000x1,96000x1,X315_FE_time,96000,96000,7569eed3810cc89ca563afe696c9fe0639c795ce9ebb0d2c214e691665d447fe,12000,目录12khz_fe + 题面FE轴承12kHz,8.0,主分析信号点数/采样率,1797.0,MAT变量,OR,源域文件名前缀+题面类别口径,FE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,6,known,96000,0,False,-4.636814163528671,5.401136485821979,2.9640421545855406e-05,0.8242760023297802,,
source,source_48khz_de,RAWFILE-106,source_domain/cwru_48khz_de/B007_0.mat,source_domain/cwru_48khz_de/B007_0.mat,B007_0.mat,2513026,07a96dc79c97afae890a7752e263ad5400ded8f9b65f08f0f9da10f69157b167,OK,"[{""dtype"":""double"",""name"":""X122_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X122_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X122RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X122_DE_time,192000,192000,d7f2ef10dcb8a68e811ae688079198b40f5501947d1133f60b7a907e3775a4e7,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1796.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,,known,192000,0,False,-0.6570133420878191,0.7000297348352578,-6.318309743452674e-05,0.14547753420250586,,
source,source_48khz_de,RAWFILE-107,source_domain/cwru_48khz_de/B007_1.mat,source_domain/cwru_48khz_de/B007_1.mat,B007_1.mat,2457254,94fc8e68be1512c08c59310bff95d1a8c8d6ca797f0551b4ef306a750164ab72,OK,"[{""dtype"":""double"",""name"":""X123_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X123_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X123RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X123_DE_time,192000,192000,1d5a3ce27827320a40c758d63919215188721f422294900bb58f5883a6617cb9,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1772.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,,known,192000,0,False,-0.592931593847972,0.6564659446135664,-0.0006389657037412609,0.14053519286537994,,
source,source_48khz_de,RAWFILE-108,source_domain/cwru_48khz_de/B007_2.mat,source_domain/cwru_48khz_de/B007_2.mat,B007_2.mat,2476106,21c415461009fc59c0cb0a22cd27930c1d454b0484a079ca5740b9a0693d795a,OK,"[{""dtype"":""double"",""name"":""X124_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X124_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X124RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X124_DE_time,192000,192000,6715f6d9863df35b34b1782d21b5f6b7e82ca8778c2ae67c3ec2fc79b31d48bb,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1747.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,,known,192000,0,False,-0.7563229595028927,0.675404425112492,0.00016175767018427174,0.13936020944897282,,
source,source_48khz_de,RAWFILE-109,source_domain/cwru_48khz_de/B007_3.mat,source_domain/cwru_48khz_de/B007_3.mat,B007_3.mat,2548109,af4009305dbebb502c777620594d4d13ebc4fa5a9b03a235d9b395d273b0e9d2,OK,"[{""dtype"":""double"",""name"":""X125_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X125_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X125RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X125_DE_time,192000,192000,74f43cb5cab22686afb6c0bd97a1c22f93be83dec3dc2a6d54d2a0a2a3ff4d14,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1721.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,,known,192000,0,False,-0.6165191154116186,0.6499848845883813,0.0006314689537659688,0.14076668551420776,,
source,source_48khz_de,RAWFILE-110,source_domain/cwru_48khz_de/B014_0.mat,source_domain/cwru_48khz_de/B014_0.mat,B014_0.mat,2451967,9e9d4282c3e8d0487954abeb26e1d3805bf64d98ae46641ea27edc71dae13082,OK,"[{""dtype"":""double"",""name"":""X189_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X189_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X189RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X189_DE_time,192000,192000,5136869499407a754d7f8c5a6bca2ad0ee81b9e42eef19d604c7e6cea2bdd422,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1797.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,0.0,,known,192000,0,False,-1.2645393139197345,1.2870354553110348,-0.0009308215735805819,0.138478312465895,,
source,source_48khz_de,RAWFILE-111,source_domain/cwru_48khz_de/B014_1.mat,source_domain/cwru_48khz_de/B014_1.mat,B014_1.mat,2398815,dfa6365efc8cccb8cc91a04e1392439bcb3671988c7e54a36004ae9b29f923b0,OK,"[{""dtype"":""double"",""name"":""X190_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X190_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X190RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X190_DE_time,192000,192000,8f49fda79e46846d7a45e74b47602ca61aa8550b9cbd827f69a042c87137437f,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1772.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,1.0,,known,192000,0,False,-1.868673126323543,2.304677642907226,0.0007273740129952764,0.14972899133643158,,
source,source_48khz_de,RAWFILE-112,source_domain/cwru_48khz_de/B014_2.mat,source_domain/cwru_48khz_de/B014_2.mat,B014_2.mat,2439600,6fec43629f9260149d432b3115b31347e32cd19eebe63df6a3b13069d320cb52,OK,"[{""dtype"":""double"",""name"":""X191_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X191_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X191RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X191_DE_time,192000,192000,264922bd6980c9e206424f81be0e267af22924c6972bb446890f8c6e07e2e785,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1748.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,2.0,,known,192000,0,False,-2.3692959486337735,2.9103422052123804,-0.0007266894991581424,0.15752416407590708,,
source,source_48khz_de,RAWFILE-113,source_domain/cwru_48khz_de/B014_3.mat,source_domain/cwru_48khz_de/B014_3.mat,B014_3.mat,2508581,76efbd295e2ab0fc791688aecbc5531cad9cbc3cafa0ee8e9709f8e5d96b3c51,OK,"[{""dtype"":""double"",""name"":""X192_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X192_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X192RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X192_DE_time,192000,192000,274f3f5dd653fcfdc119ad63e9563f44103801fae1e01d82f0f4868b1e19c0c0,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1725.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.014,3.0,,known,192000,0,False,-1.8109298615813156,2.314439369187915,-0.0003081866101617775,0.1703378110044869,,
source,source_48khz_de,RAWFILE-114,source_domain/cwru_48khz_de/B021_0.mat,source_domain/cwru_48khz_de/B021_0.mat,B021_0.mat,2612814,ad68168c5316f38c660b980d99ce155f2107e0d1d64afa65cca95b420c61fbc3,OK,"[{""dtype"":""double"",""name"":""X226_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X226_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X226RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X226_DE_time,192000,192000,47da3d4e12d7ff305cf543e73a0674531ff85aa0aa662538cdef02d16a253d58,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1797.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,0.0,,known,192000,0,False,-1.9970078287706985,2.1387655045626346,-0.008491193479031963,0.3540286144404038,,
source,source_48khz_de,RAWFILE-115,source_domain/cwru_48khz_de/B021_1.mat,source_domain/cwru_48khz_de/B021_1.mat,B021_1.mat,2515445,5d2ee32657ab01b0d9ccee466909dac7e01cf1375f5f6493a4d23e70b8f3c0c7,OK,"[{""dtype"":""double"",""name"":""X227_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X227_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X227RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X227_DE_time,192000,192000,b78db1b0973a83b7bec5593ff45695c3bd9e80874d8a4a09d2c1c1ef6057c2a2,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1774.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,1.0,,known,192000,0,False,-2.453518460252839,2.5038089243625454,0.0011083577375455313,0.2293400185965369,,
source,source_48khz_de,RAWFILE-116,source_domain/cwru_48khz_de/B021_2.mat,source_domain/cwru_48khz_de/B021_2.mat,B021_2.mat,2557559,e96f046204b173c128bfdbe34c0c1ffa2354c49f4251dde0d613f04c20048c3c,OK,"[{""dtype"":""double"",""name"":""X228_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X228_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X228RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X228_DE_time,192000,192000,b9ecec1ce5228e5a083537e18d50e9d9d3d8a234446f2af7283f322e3255b264,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1754.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,2.0,,known,192000,0,False,-3.421039832843223,3.4056900133106227,0.00010485121446902135,0.3351877940001316,,
source,source_48khz_de,RAWFILE-117,source_domain/cwru_48khz_de/B021_3.mat,source_domain/cwru_48khz_de/B021_3.mat,B021_3.mat,2589835,6fcbd80b1ebedf8a3c26651b36834c37a532b08921f516074f43bc91225dda78,OK,"[{""dtype"":""double"",""name"":""X229_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X229_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X229RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X229_DE_time,192000,192000,cb6a8d75e8451366d31cf3b817d48ef3e6bc33f88a99be0459c159b91c2a5bd1,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1729.0,MAT变量,B,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.021,3.0,,known,192000,0,False,-3.4296368060852793,3.406063501607028,-0.0015218843545103942,0.37530337494037025,,
source,source_48khz_de,RAWFILE-118,source_domain/cwru_48khz_de/IR007_0.mat,source_domain/cwru_48khz_de/IR007_0.mat,IR007_0.mat,2709971,b728f8548748ad399cf321722ba23f29c49ea314564599781ca9cdf9674bdd1b,OK,"[{""dtype"":""double"",""name"":""X109_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X109_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X109RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X109_DE_time,192000,192000,18661d0657ea33a15c6b1ca8bfbfbf9c9af9d59fd7cb99d79591d72c0da9e177,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1796.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,0.0,,known,192000,0,False,-2.9249953205049373,3.492756679495063,-0.001821290685492605,0.5827530993414792,,
source,source_48khz_de,RAWFILE-119,source_domain/cwru_48khz_de/IR007_1.mat,source_domain/cwru_48khz_de/IR007_1.mat,IR007_1.mat,2683301,1b05995768b2d640beddcd5d465d4d80624e419abb90b87e4999b4b3c9cb40da,OK,"[{""dtype"":""double"",""name"":""X110_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X110_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X110RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X110_DE_time,192000,192000,fd160e6c5594057c629c8ea19665e8dcd9d1398c005c7a6e3f8437245c39eb1b,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1772.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,1.0,,known,192000,0,False,-1.5949426037394603,1.6308770885682322,-0.0002780309509988467,0.2776720796814034,,
source,source_48khz_de,RAWFILE-120,source_domain/cwru_48khz_de/IR007_2.mat,source_domain/cwru_48khz_de/IR007_2.mat,IR007_2.mat,2689717,a2fc0aab06a04b2b7aed1af45019effe76d118fc2f59fcd0c19daafe47adca6d,OK,"[{""dtype"":""double"",""name"":""X111_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X111_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X111RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X111_DE_time,192000,192000,eede39c9fb30b10ab218501ed6a62855654f086d17bd0d5ff58e5a33969954f2,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1748.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,2.0,,known,192000,0,False,-1.6793359891240147,1.6528775493375238,-0.0007638172105531103,0.28071545094959366,,
source,source_48khz_de,RAWFILE-121,source_domain/cwru_48khz_de/IR007_3.mat,source_domain/cwru_48khz_de/IR007_3.mat,IR007_3.mat,2687957,eed93570ecf49f04a21482bcab93960ac402dddf89748676ed9222f4a7470f09,OK,"[{""dtype"":""double"",""name"":""X112_DE_time"",""semantic"":""DE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X112_FE_time"",""semantic"":""FE"",""shape"":[192000,1]},{""dtype"":""double"",""name"":""X112RPM"",""semantic"":""RPM"",""shape"":[1,1]}]",3,DE;FE,True,True,False,192000x1,192000x1,,X112_DE_time,192000,192000,628a67bed6f1e7ddae958e65ef01f9e6b5b4fe9e862689b4304b68579c6db9b5,48000,目录48khz_de + 题面DE轴承48kHz,4.0,主分析信号点数/采样率,1721.0,MAT变量,IR,源域文件名前缀+题面类别口径,DE,数据子目录语义；不得由DE/FE传感器变量反推,0.007,3.0,,known,192000,0,False,-1.5351486341163236,1.502917212037522,0.0002564319509838735,0.2793791055454154,,
