class,file,spectrum_type,frequency_hz,relative_psd_db,theoretical_source_fault_frequency_hz
OR,OR007@12_0.mat,vibration,4019.53125,-30.9256769292745,107.30428106701365
OR,OR007@12_0.mat,vibration,4031.25,-35.58373041687431,107.30428106701365
OR,OR007@12_0.mat,vibration,4042.96875,-36.97329337428362,107.30428106701365
OR,OR007@12_0.mat,vibration,4054.6875,-36.1712235071661,107.30428106701365
OR,OR007@12_0.mat,vibration,4066.40625,-33.09499791480416,107.30428106701365
OR,OR007@12_0.mat,vibration,4078.125,-31.904285333232686,107.30428106701365
OR,OR007@12_0.mat,vibration,4089.84375,-33.623285099770115,107.30428106701365
OR,OR007@12_0.mat,vibration,4101.5625,-35.20348391831056,107.30428106701365
OR,OR007@12_0.mat,vibration,4113.28125,-34.1324787745884,107.30428106701365
OR,OR007@12_0.mat,vibration,4125.0,-25.72755714029347,107.30428106701365
OR,OR007@12_0.mat,vibration,4136.71875,-17.923182668604856,107.30428106701365
OR,OR007@12_0.mat,vibration,4148.4375,-21.821041814121713,107.30428106701365
OR,OR007@12_0.mat,vibration,4160.15625,-37.21907985648854,107.30428106701365
OR,OR007@12_0.mat,vibration,4171.875,-38.61328192809227,107.30428106701365
OR,OR007@12_0.mat,vibration,4183.59375,-33.26762713241432,107.30428106701365
OR,OR007@12_0.mat,vibration,4195.3125,-33.1768649738789,107.30428106701365
OR,OR007@12_0.mat,vibration,4207.03125,-37.41973076681994,107.30428106701365
OR,OR007@12_0.mat,vibration,4218.75,-35.14575565179602,107.30428106701365
OR,OR007@12_0.mat,vibration,4230.46875,-32.934241562262756,107.30428106701365
OR,OR007@12_0.mat,vibration,4242.1875,-32.71041081254428,107.30428106701365
OR,OR007@12_0.mat,vibration,4253.90625,-21.94601029349387,107.30428106701365
OR,OR007@12_0.mat,vibration,4265.625,-23.158190639302013,107.30428106701365
OR,OR007@12_0.mat,vibration,4277.34375,-35.923649258041216,107.30428106701365
OR,OR007@12_0.mat,vibration,4289.0625,-36.7761173939938,107.30428106701365
OR,OR007@12_0.mat,vibration,4300.78125,-35.83057047907089,107.30428106701365
OR,OR007@12_0.mat,vibration,4312.5,-34.917859889570316,107.30428106701365
OR,OR007@12_0.mat,vibration,4324.21875,-35.03704237836361,107.30428106701365
OR,OR007@12_0.mat,vibration,4335.9375,-35.982623238461755,107.30428106701365
OR,OR007@12_0.mat,vibration,4347.65625,-37.22889063107131,107.30428106701365
OR,OR007@12_0.mat,vibration,4359.375,-39.22394449051341,107.30428106701365
OR,OR007@12_0.mat,vibration,4371.09375,-33.48714562820255,107.30428106701365
OR,OR007@12_0.mat,vibration,4382.8125,-32.617525215524104,107.30428106701365
OR,OR007@12_0.mat,vibration,4394.53125,-35.154414652801094,107.30428106701365
OR,OR007@12_0.mat,vibration,4406.25,-34.59821165702289,107.30428106701365
OR,OR007@12_0.mat,vibration,4417.96875,-35.76546404343452,107.30428106701365
OR,OR007@12_0.mat,vibration,4429.6875,-33.2488272412067,107.30428106701365
OR,OR007@12_0.mat,vibration,4441.40625,-31.967768073716346,107.30428106701365
OR,OR007@12_0.mat,vibration,4453.125,-32.87260308323282,107.30428106701365
OR,OR007@12_0.mat,vibration,4464.84375,-34.583912473877845,107.30428106701365
OR,OR007@12_0.mat,vibration,4476.5625,-34.28019230196895,107.30428106701365
OR,OR007@12_0.mat,vibration,4488.28125,-33.033781882715836,107.30428106701365
OR,OR007@12_0.mat,vibration,4500.0,-34.02564404989691,107.30428106701365
OR,OR007@12_0.mat,vibration,4511.71875,-36.09656696770586,107.30428106701365
OR,OR007@12_0.mat,vibration,4523.4375,-37.1320496249778,107.30428106701365
OR,OR007@12_0.mat,vibration,4535.15625,-36.705756077348624,107.30428106701365
OR,OR007@12_0.mat,vibration,4546.875,-34.3774342966191,107.30428106701365
OR,OR007@12_0.mat,vibration,4558.59375,-34.3683144963022,107.30428106701365
OR,OR007@12_0.mat,vibration,4570.3125,-36.56315048328742,107.30428106701365
OR,OR007@12_0.mat,vibration,4582.03125,-34.79260183947249,107.30428106701365
OR,OR007@12_0.mat,vibration,4593.75,-34.0124375135678,107.30428106701365
OR,OR007@12_0.mat,vibration,4605.46875,-33.52453041868841,107.30428106701365
OR,OR007@12_0.mat,vibration,4617.1875,-31.7233826073503,107.30428106701365
OR,OR007@12_0.mat,vibration,4628.90625,-32.10655695127177,107.30428106701365
OR,OR007@12_0.mat,vibration,4640.625,-33.43368802307329,107.30428106701365
OR,OR007@12_0.mat,vibration,4652.34375,-32.84149332590898,107.30428106701365
OR,OR007@12_0.mat,vibration,4664.0625,-33.277636437755014,107.30428106701365
OR,OR007@12_0.mat,vibration,4675.78125,-37.246103359934246,107.30428106701365
OR,OR007@12_0.mat,vibration,4687.5,-36.70563932894694,107.30428106701365
OR,OR007@12_0.mat,vibration,4699.21875,-33.5954031278083,107.30428106701365
OR,OR007@12_0.mat,vibration,4710.9375,-33.20560937075693,107.30428106701365
OR,OR007@12_0.mat,vibration,4722.65625,-32.68376116413899,107.30428106701365
OR,OR007@12_0.mat,vibration,4734.375,-33.56457009341581,107.30428106701365
OR,OR007@12_0.mat,vibration,4746.09375,-36.81254038005028,107.30428106701365
OR,OR007@12_0.mat,vibration,4757.8125,-36.551682346164405,107.30428106701365
OR,OR007@12_0.mat,vibration,4769.53125,-36.75260963429731,107.30428106701365
OR,OR007@12_0.mat,vibration,4781.25,-36.372849381857705,107.30428106701365
OR,OR007@12_0.mat,vibration,4792.96875,-34.933378782533076,107.30428106701365
OR,OR007@12_0.mat,vibration,4804.6875,-33.93948983738677,107.30428106701365
OR,OR007@12_0.mat,vibration,4816.40625,-33.208485956132556,107.30428106701365
OR,OR007@12_0.mat,vibration,4828.125,-33.942494592827174,107.30428106701365
OR,OR007@12_0.mat,vibration,4839.84375,-35.369379396020584,107.30428106701365
OR,OR007@12_0.mat,vibration,4851.5625,-36.933971461307145,107.30428106701365
OR,OR007@12_0.mat,vibration,4863.28125,-35.30096135097247,107.30428106701365
OR,OR007@12_0.mat,vibration,4875.0,-34.289255202601886,107.30428106701365
OR,OR007@12_0.mat,vibration,4886.71875,-34.814525464254146,107.30428106701365
OR,OR007@12_0.mat,vibration,4898.4375,-35.45947327351968,107.30428106701365
OR,OR007@12_0.mat,vibration,4910.15625,-33.51978593260394,107.30428106701365
OR,OR007@12_0.mat,vibration,4921.875,-32.52956737216024,107.30428106701365
OR,OR007@12_0.mat,vibration,4933.59375,-31.51550511905779,107.30428106701365
OR,OR007@12_0.mat,vibration,4945.3125,-30.64692057222259,107.30428106701365
OR,OR007@12_0.mat,vibration,4957.03125,-32.72567170982765,107.30428106701365
OR,OR007@12_0.mat,vibration,4968.75,-32.68172465656798,107.30428106701365
OR,OR007@12_0.mat,vibration,4980.46875,-33.739789662181096,107.30428106701365
OR,OR007@12_0.mat,vibration,4992.1875,-35.85602964837514,107.30428106701365
OR,OR007@12_0.mat,vibration,5003.90625,-37.133836493664745,107.30428106701365
OR,OR007@12_0.mat,vibration,5015.625,-36.993640112692816,107.30428106701365
OR,OR007@12_0.mat,vibration,5027.34375,-36.72323659676799,107.30428106701365
OR,OR007@12_0.mat,vibration,5039.0625,-36.15065402113265,107.30428106701365
OR,OR007@12_0.mat,vibration,5050.78125,-36.99554978433202,107.30428106701365
OR,OR007@12_0.mat,vibration,5062.5,-39.68143280792559,107.30428106701365
OR,OR007@12_0.mat,vibration,5074.21875,-39.371915081365636,107.30428106701365
OR,OR007@12_0.mat,vibration,5085.9375,-38.828582900728904,107.30428106701365
OR,OR007@12_0.mat,vibration,5097.65625,-40.87774249100937,107.30428106701365
OR,OR007@12_0.mat,vibration,5109.375,-42.25735654488279,107.30428106701365
OR,OR007@12_0.mat,vibration,5121.09375,-41.06438832883525,107.30428106701365
OR,OR007@12_0.mat,vibration,5132.8125,-42.079953496164855,107.30428106701365
OR,OR007@12_0.mat,vibration,5144.53125,-41.89827422951163,107.30428106701365
OR,OR007@12_0.mat,vibration,5156.25,-40.63961031676959,107.30428106701365
OR,OR007@12_0.mat,vibration,5167.96875,-40.57448115866794,107.30428106701365
OR,OR007@12_0.mat,vibration,5179.6875,-42.31913253408294,107.30428106701365
OR,OR007@12_0.mat,vibration,5191.40625,-43.858815555760614,107.30428106701365
OR,OR007@12_0.mat,vibration,5203.125,-44.98353107196056,107.30428106701365
OR,OR007@12_0.mat,vibration,5214.84375,-45.03361692905447,107.30428106701365
OR,OR007@12_0.mat,vibration,5226.5625,-44.65831315240003,107.30428106701365
OR,OR007@12_0.mat,vibration,5238.28125,-44.837898728644575,107.30428106701365
OR,OR007@12_0.mat,vibration,5250.0,-45.15086664469926,107.30428106701365
OR,OR007@12_0.mat,vibration,5261.71875,-45.04262140312845,107.30428106701365
OR,OR007@12_0.mat,vibration,5273.4375,-45.40374494815786,107.30428106701365
OR,OR007@12_0.mat,vibration,5285.15625,-46.41014025977155,107.30428106701365
OR,OR007@12_0.mat,vibration,5296.875,-45.135138269147,107.30428106701365
OR,OR007@12_0.mat,vibration,5308.59375,-46.223161130119024,107.30428106701365
OR,OR007@12_0.mat,vibration,5320.3125,-42.30018943244871,107.30428106701365
OR,OR007@12_0.mat,vibration,5332.03125,-41.740168358789376,107.30428106701365
OR,OR007@12_0.mat,vibration,5343.75,-44.30653917249388,107.30428106701365
OR,OR007@12_0.mat,vibration,5355.46875,-40.896429523407384,107.30428106701365
OR,OR007@12_0.mat,vibration,5367.1875,-44.174931523483195,107.30428106701365
OR,OR007@12_0.mat,vibration,5378.90625,-44.217012991430195,107.30428106701365
OR,OR007@12_0.mat,vibration,5390.625,-43.10261336540102,107.30428106701365
OR,OR007@12_0.mat,vibration,5402.34375,-49.029003189019704,107.30428106701365
OR,OR007@12_0.mat,vibration,5414.0625,-46.35445276197413,107.30428106701365
OR,OR007@12_0.mat,vibration,5425.78125,-47.7655668414375,107.30428106701365
OR,OR007@12_0.mat,vibration,5437.5,-48.51422273751475,107.30428106701365
OR,OR007@12_0.mat,vibration,5449.21875,-47.233594255617064,107.30428106701365
OR,OR007@12_0.mat,vibration,5460.9375,-50.21560902600488,107.30428106701365
OR,OR007@12_0.mat,vibration,5472.65625,-48.19568961227034,107.30428106701365
OR,OR007@12_0.mat,vibration,5484.375,-49.80278521000844,107.30428106701365
OR,OR007@12_0.mat,vibration,5496.09375,-53.84076861955195,107.30428106701365
OR,OR007@12_0.mat,vibration,5507.8125,-52.899357415829584,107.30428106701365
OR,OR007@12_0.mat,vibration,5519.53125,-50.204455549096245,107.30428106701365
OR,OR007@12_0.mat,vibration,5531.25,-49.45412892434124,107.30428106701365
OR,OR007@12_0.mat,vibration,5542.96875,-51.87344948589132,107.30428106701365
OR,OR007@12_0.mat,vibration,5554.6875,-50.19727024163459,107.30428106701365
OR,OR007@12_0.mat,vibration,5566.40625,-50.979540349109996,107.30428106701365
OR,OR007@12_0.mat,vibration,5578.125,-48.8103398905281,107.30428106701365
OR,OR007@12_0.mat,vibration,5589.84375,-48.294482421302796,107.30428106701365
OR,OR007@12_0.mat,vibration,5601.5625,-49.4323502931971,107.30428106701365
OR,OR007@12_0.mat,vibration,5613.28125,-50.89468125969749,107.30428106701365
OR,OR007@12_0.mat,vibration,5625.0,-49.964637591253606,107.30428106701365
OR,OR007@12_0.mat,vibration,5636.71875,-50.49155170831413,107.30428106701365
OR,OR007@12_0.mat,vibration,5648.4375,-51.213316352207215,107.30428106701365
OR,OR007@12_0.mat,vibration,5660.15625,-48.70705086062319,107.30428106701365
OR,OR007@12_0.mat,vibration,5671.875,-46.58945127565978,107.30428106701365
OR,OR007@12_0.mat,vibration,5683.59375,-46.09162612687123,107.30428106701365
OR,OR007@12_0.mat,vibration,5695.3125,-45.36120154509321,107.30428106701365
OR,OR007@12_0.mat,vibration,5707.03125,-47.05298497070661,107.30428106701365
OR,OR007@12_0.mat,vibration,5718.75,-46.26426477635685,107.30428106701365
OR,OR007@12_0.mat,vibration,5730.46875,-46.83960879684071,107.30428106701365
OR,OR007@12_0.mat,vibration,5742.1875,-46.12352437812967,107.30428106701365
OR,OR007@12_0.mat,vibration,5753.90625,-47.66602126887223,107.30428106701365
OR,OR007@12_0.mat,vibration,5765.625,-48.10866234786923,107.30428106701365
OR,OR007@12_0.mat,vibration,5777.34375,-46.133008417758035,107.30428106701365
OR,OR007@12_0.mat,vibration,5789.0625,-47.41307167013303,107.30428106701365
OR,OR007@12_0.mat,vibration,5800.78125,-48.77970153200374,107.30428106701365
OR,OR007@12_0.mat,vibration,5812.5,-49.189763960118604,107.30428106701365
OR,OR007@12_0.mat,vibration,5824.21875,-48.59857771327378,107.30428106701365
OR,OR007@12_0.mat,vibration,5835.9375,-48.41437894010085,107.30428106701365
OR,OR007@12_0.mat,vibration,5847.65625,-49.247541656239626,107.30428106701365
OR,OR007@12_0.mat,vibration,5859.375,-50.02289444450804,107.30428106701365
OR,OR007@12_0.mat,vibration,5871.09375,-47.29727445920418,107.30428106701365
OR,OR007@12_0.mat,vibration,5882.8125,-44.47230082563454,107.30428106701365
OR,OR007@12_0.mat,vibration,5894.53125,-47.43539539054368,107.30428106701365
OR,OR007@12_0.mat,vibration,5906.25,-45.04999086946793,107.30428106701365
OR,OR007@12_0.mat,vibration,5917.96875,-45.53410215936053,107.30428106701365
OR,OR007@12_0.mat,vibration,5929.6875,-47.723628826919374,107.30428106701365
OR,OR007@12_0.mat,vibration,5941.40625,-46.680013640228466,107.30428106701365
OR,OR007@12_0.mat,vibration,5953.125,-44.871132420946644,107.30428106701365
OR,OR007@12_0.mat,vibration,5964.84375,-46.43438968423828,107.30428106701365
OR,OR007@12_0.mat,vibration,5976.5625,-48.977294277087545,107.30428106701365
OR,OR007@12_0.mat,vibration,5988.28125,-46.32261423481289,107.30428106701365
OR,OR007@12_0.mat,vibration,6000.0,-45.995380599644626,107.30428106701365
OR,OR007@12_0.mat,envelope,0.0,-68.37158656146659,107.30428106701365
OR,OR007@12_0.mat,envelope,1.0,-21.868698682493545,107.30428106701365
OR,OR007@12_0.mat,envelope,2.0,-22.409309347319084,107.30428106701365
OR,OR007@12_0.mat,envelope,3.0,-27.017390432539997,107.30428106701365
OR,OR007@12_0.mat,envelope,4.0,-28.616625106481454,107.30428106701365
OR,OR007@12_0.mat,envelope,5.0,-20.45282517108771,107.30428106701365
OR,OR007@12_0.mat,envelope,6.0,-15.798432190241435,107.30428106701365
OR,OR007@12_0.mat,envelope,7.0,-23.338912880835245,107.30428106701365
OR,OR007@12_0.mat,envelope,8.0,-27.61181283667756,107.30428106701365
OR,OR007@12_0.mat,envelope,9.0,-27.413278103853898,107.30428106701365
OR,OR007@12_0.mat,envelope,10.0,-36.05169521106664,107.30428106701365
OR,OR007@12_0.mat,envelope,11.0,-14.180680335686917,107.30428106701365
OR,OR007@12_0.mat,envelope,12.0,-8.081102788781674,107.30428106701365
OR,OR007@12_0.mat,envelope,13.0,-13.350547455849327,107.30428106701365
OR,OR007@12_0.mat,envelope,14.0,-24.261189833191285,107.30428106701365
OR,OR007@12_0.mat,envelope,15.0,-28.37598143193069,107.30428106701365
OR,OR007@12_0.mat,envelope,16.0,-26.491209736271806,107.30428106701365
OR,OR007@12_0.mat,envelope,17.0,-12.42956367561847,107.30428106701365
OR,OR007@12_0.mat,envelope,18.0,-8.652019911413165,107.30428106701365
OR,OR007@12_0.mat,envelope,19.0,-15.24475807583739,107.30428106701365
OR,OR007@12_0.mat,envelope,20.0,-47.42020263750482,107.30428106701365
OR,OR007@12_0.mat,envelope,21.0,-30.515444428765868,107.30428106701365
OR,OR007@12_0.mat,envelope,22.0,-27.040745593142844,107.30428106701365
OR,OR007@12_0.mat,envelope,23.0,-24.206515442946138,107.30428106701365
OR,OR007@12_0.mat,envelope,24.0,-19.306839050800452,107.30428106701365
OR,OR007@12_0.mat,envelope,25.0,-25.14744281187128,107.30428106701365
OR,OR007@12_0.mat,envelope,26.0,-23.820499560108452,107.30428106701365
OR,OR007@12_0.mat,envelope,27.0,-25.326301141004535,107.30428106701365
OR,OR007@12_0.mat,envelope,28.0,-20.017079585670846,107.30428106701365
OR,OR007@12_0.mat,envelope,29.0,-19.866115660504413,107.30428106701365
OR,OR007@12_0.mat,envelope,30.0,-15.211146952662126,107.30428106701365
OR,OR007@12_0.mat,envelope,31.0,-18.37657011380722,107.30428106701365
OR,OR007@12_0.mat,envelope,32.0,-28.084554339611188,107.30428106701365
OR,OR007@12_0.mat,envelope,33.0,-36.727094307190484,107.30428106701365
OR,OR007@12_0.mat,envelope,34.0,-30.286193693090652,107.30428106701365
OR,OR007@12_0.mat,envelope,35.0,-18.73990666437738,107.30428106701365
OR,OR007@12_0.mat,envelope,36.0,-14.480905836011901,107.30428106701365
OR,OR007@12_0.mat,envelope,37.0,-25.08792725773847,107.30428106701365
OR,OR007@12_0.mat,envelope,38.0,-22.052439838981964,107.30428106701365
OR,OR007@12_0.mat,envelope,39.0,-33.45683590107999,107.30428106701365
OR,OR007@12_0.mat,envelope,40.0,-21.598875759900675,107.30428106701365
OR,OR007@12_0.mat,envelope,41.0,-23.481028452565536,107.30428106701365
OR,OR007@12_0.mat,envelope,42.0,-13.451786684486366,107.30428106701365
OR,OR007@12_0.mat,envelope,43.0,-15.7518140424585,107.30428106701365
OR,OR007@12_0.mat,envelope,44.0,-21.05894512787411,107.30428106701365
OR,OR007@12_0.mat,envelope,45.0,-39.703836581298916,107.30428106701365
OR,OR007@12_0.mat,envelope,46.0,-22.302275020785018,107.30428106701365
OR,OR007@12_0.mat,envelope,47.0,-10.318448993335549,107.30428106701365
OR,OR007@12_0.mat,envelope,48.0,-6.09591634095016,107.30428106701365
OR,OR007@12_0.mat,envelope,49.0,-11.559394117243436,107.30428106701365
OR,OR007@12_0.mat,envelope,50.0,-19.8111615587738,107.30428106701365
OR,OR007@12_0.mat,envelope,51.0,-20.62122276918351,107.30428106701365
OR,OR007@12_0.mat,envelope,52.0,-18.873807071940384,107.30428106701365
OR,OR007@12_0.mat,envelope,53.0,-22.840172676748157,107.30428106701365
OR,OR007@12_0.mat,envelope,54.0,-22.465155120097656,107.30428106701365
OR,OR007@12_0.mat,envelope,55.0,-26.60567239805326,107.30428106701365
OR,OR007@12_0.mat,envelope,56.0,-16.40843096263363,107.30428106701365
OR,OR007@12_0.mat,envelope,57.0,-17.497933319536447,107.30428106701365
OR,OR007@12_0.mat,envelope,58.0,-23.536093468981992,107.30428106701365
OR,OR007@12_0.mat,envelope,59.0,-10.957748155466689,107.30428106701365
OR,OR007@12_0.mat,envelope,60.0,-7.20675906130674,107.30428106701365
OR,OR007@12_0.mat,envelope,61.0,-15.776052069171511,107.30428106701365
OR,OR007@12_0.mat,envelope,62.0,-19.459362617744386,107.30428106701365
OR,OR007@12_0.mat,envelope,63.0,-23.29053792644553,107.30428106701365
OR,OR007@12_0.mat,envelope,64.0,-24.5295189412664,107.30428106701365
OR,OR007@12_0.mat,envelope,65.0,-14.98245250735551,107.30428106701365
OR,OR007@12_0.mat,envelope,66.0,-14.181990448080448,107.30428106701365
OR,OR007@12_0.mat,envelope,67.0,-44.04142157819021,107.30428106701365
OR,OR007@12_0.mat,envelope,68.0,-21.934234882800403,107.30428106701365
OR,OR007@12_0.mat,envelope,69.0,-32.54792001091721,107.30428106701365
OR,OR007@12_0.mat,envelope,70.0,-31.006657717557097,107.30428106701365
OR,OR007@12_0.mat,envelope,71.0,-20.69677162020623,107.30428106701365
OR,OR007@12_0.mat,envelope,72.0,-14.716357868049638,107.30428106701365
OR,OR007@12_0.mat,envelope,73.0,-18.566203699012465,107.30428106701365
OR,OR007@12_0.mat,envelope,74.0,-35.37933494035674,107.30428106701365
OR,OR007@12_0.mat,envelope,75.0,-23.17855471054633,107.30428106701365
OR,OR007@12_0.mat,envelope,76.0,-20.365744021288577,107.30428106701365
OR,OR007@12_0.mat,envelope,77.0,-16.81663701175337,107.30428106701365
OR,OR007@12_0.mat,envelope,78.0,-14.834283657384306,107.30428106701365
OR,OR007@12_0.mat,envelope,79.0,-22.710714677526077,107.30428106701365
OR,OR007@12_0.mat,envelope,80.0,-32.969289987377415,107.30428106701365
OR,OR007@12_0.mat,envelope,81.0,-28.609125147666376,107.30428106701365
OR,OR007@12_0.mat,envelope,82.0,-28.88728197475705,107.30428106701365
